fold_id,split,speaker,utterance_id,wav_path,transcript_path,textgrid_path,annotation_path,duration_seconds,audio_pcm_sha256
held_out_ska,train,ABA,arctic_b0112,speakers/ABA/wav/arctic_b0112.wav,speakers/ABA/transcript/arctic_b0112.txt,speakers/ABA/textgrid/arctic_b0112.TextGrid,,4.84,7b512bd892b4e147d85bf81a7de0e7c903f295b209eb44933906841962b7cf96
held_out_ska,train,ABA,arctic_b0113,speakers/ABA/wav/arctic_b0113.wav,speakers/ABA/transcript/arctic_b0113.txt,speakers/ABA/textgrid/arctic_b0113.TextGrid,,4.526575964,84579382df90e8170b6323edb52ab11a9a3d4618e111373281fbd0e243129c2b
held_out_ska,train,ABA,arctic_b0114,speakers/ABA/wav/arctic_b0114.wav,speakers/ABA/transcript/arctic_b0114.txt,speakers/ABA/textgrid/arctic_b0114.TextGrid,,3.751247166,05e5644705cf8e148978f0c566516465a7303d55452ec71d9b114898d8401428
held_out_ska,train,ABA,arctic_b0116,speakers/ABA/wav/arctic_b0116.wav,speakers/ABA/transcript/arctic_b0116.txt,speakers/ABA/textgrid/arctic_b0116.TextGrid,,4.147664399,148170ee0442d8b10273c3368935aa3549ffd8c535330e8f2acc4f253510cba1
held_out_ska,train,ABA,arctic_b0118,speakers/ABA/wav/arctic_b0118.wav,speakers/ABA/transcript/arctic_b0118.txt,speakers/ABA/textgrid/arctic_b0118.TextGrid,,3.19,3fc63307e0b586f1b3c543f7079bb5ae89dbf0941bf48b08f020ae784a23ef70
held_out_ska,train,ABA,arctic_b0119,speakers/ABA/wav/arctic_b0119.wav,speakers/ABA/transcript/arctic_b0119.txt,speakers/ABA/textgrid/arctic_b0119.TextGrid,,2.37,6c81fb94104363ef1d2169ddb827738900d1a376f0001beaafe98bacefe2b7e7
held_out_ska,train,ABA,arctic_b0120,speakers/ABA/wav/arctic_b0120.wav,speakers/ABA/transcript/arctic_b0120.txt,speakers/ABA/textgrid/arctic_b0120.TextGrid,,4.981179138,96e5e50f2bcb9e30e8fba5d00b24983a9bd356fc3da9bfaf6a8146d7577bfdad
held_out_ska,train,ABA,arctic_b0121,speakers/ABA/wav/arctic_b0121.wav,speakers/ABA/transcript/arctic_b0121.txt,speakers/ABA/textgrid/arctic_b0121.TextGrid,,3.514081633,069dc099d9f15593ead6056bd5b49f37bcb630c8866446c25605f84520477a53
held_out_ska,train,ABA,arctic_b0122,speakers/ABA/wav/arctic_b0122.wav,speakers/ABA/transcript/arctic_b0122.txt,speakers/ABA/textgrid/arctic_b0122.TextGrid,,5.006349206,9eda6c80b62fff76878989d027ac7b037ec8251b8a583bc5f06a6d9112dee67a
held_out_ska,train,ABA,arctic_b0123,speakers/ABA/wav/arctic_b0123.wav,speakers/ABA/transcript/arctic_b0123.txt,speakers/ABA/textgrid/arctic_b0123.TextGrid,,6.21,1acd28b16afb3e4cd459f8ed3042fcd1035c4d0d0b42bce8c9d79ea1ed3f7ded
held_out_ska,train,ABA,arctic_b0126,speakers/ABA/wav/arctic_b0126.wav,speakers/ABA/transcript/arctic_b0126.txt,speakers/ABA/textgrid/arctic_b0126.TextGrid,speakers/ABA/annotation/arctic_b0126.TextGrid,5.435170068,66b97bedebe001f0972aa0fb8797ffeae45c546608cfc2500b7d9e07ee71941f
held_out_ska,train,ABA,arctic_b0127,speakers/ABA/wav/arctic_b0127.wav,speakers/ABA/transcript/arctic_b0127.txt,speakers/ABA/textgrid/arctic_b0127.TextGrid,,4.04,06616bb65ff8462ab39a45669ade4bd3406571a021ab11efe2d5ea4e9ecad17f
held_out_ska,train,ABA,arctic_b0128,speakers/ABA/wav/arctic_b0128.wav,speakers/ABA/transcript/arctic_b0128.txt,speakers/ABA/textgrid/arctic_b0128.TextGrid,,2.00430839,68e1424e377a1b4bb6ccc96166624981cbb182d6e8978d038b8883ff6010c5a8
held_out_ska,train,ABA,arctic_b0129,speakers/ABA/wav/arctic_b0129.wav,speakers/ABA/transcript/arctic_b0129.txt,speakers/ABA/textgrid/arctic_b0129.TextGrid,,3.582562358,7315910df30962dd8ccfc37935fa1a367d6b109515e8d3380744695875a84312
held_out_ska,train,ABA,arctic_b0130,speakers/ABA/wav/arctic_b0130.wav,speakers/ABA/transcript/arctic_b0130.txt,speakers/ABA/textgrid/arctic_b0130.TextGrid,,2.228367347,94b1248f571c933044b5e2e0508c76a6fa3fd586a41cca84130369607d6d8024
held_out_ska,train,ABA,arctic_b0131,speakers/ABA/wav/arctic_b0131.wav,speakers/ABA/transcript/arctic_b0131.txt,speakers/ABA/textgrid/arctic_b0131.TextGrid,,4.709501134,a5594c8d9df912a481ab8dd3f34f91a8db4507388fa299d7f77a24286eb45d1d
held_out_ska,train,ABA,arctic_b0132,speakers/ABA/wav/arctic_b0132.wav,speakers/ABA/transcript/arctic_b0132.txt,speakers/ABA/textgrid/arctic_b0132.TextGrid,,5.419433107,8445539dc68487033d501ec246388a408cb6ef06ff46d8ce47ff20ecc7269ae5
held_out_ska,train,ABA,arctic_b0133,speakers/ABA/wav/arctic_b0133.wav,speakers/ABA/transcript/arctic_b0133.txt,speakers/ABA/textgrid/arctic_b0133.TextGrid,,3.72,4f30cf4e80bfe7f8ca4fa64b2db84bcb18f3d2ac3505256450e5f7e6b0268fb7
held_out_ska,train,ABA,arctic_b0134,speakers/ABA/wav/arctic_b0134.wav,speakers/ABA/transcript/arctic_b0134.txt,speakers/ABA/textgrid/arctic_b0134.TextGrid,,3.11,45f398b42c47df269a2079157bcb52faf246e4dfd934bd4df3ecf95c4b9c9cd8
held_out_ska,train,ABA,arctic_b0135,speakers/ABA/wav/arctic_b0135.wav,speakers/ABA/transcript/arctic_b0135.txt,speakers/ABA/textgrid/arctic_b0135.TextGrid,,2.172562358,173b90617b605812d623565966311118cde77c69cf493eeed19e22c29ef38b2d
held_out_ska,train,ABA,arctic_b0137,speakers/ABA/wav/arctic_b0137.wav,speakers/ABA/transcript/arctic_b0137.txt,speakers/ABA/textgrid/arctic_b0137.TextGrid,,3.04,166efc236fb0c875c7a353de520692c69d3daeba8680b28069d190650245ec3b
held_out_ska,train,ABA,arctic_b0138,speakers/ABA/wav/arctic_b0138.wav,speakers/ABA/transcript/arctic_b0138.txt,speakers/ABA/textgrid/arctic_b0138.TextGrid,,3.095351474,bd9efe6827f0fd9ad5992e71add145b73656b3feb7d396dd9437ea202b0520c2
held_out_ska,train,ABA,arctic_b0139,speakers/ABA/wav/arctic_b0139.wav,speakers/ABA/transcript/arctic_b0139.txt,speakers/ABA/textgrid/arctic_b0139.TextGrid,,2.187301587,1ba89a3b960352cf000e2a93af678a2884aabd7488696e635b5718a49a0a5d1f
held_out_ska,train,ABA,arctic_b0140,speakers/ABA/wav/arctic_b0140.wav,speakers/ABA/transcript/arctic_b0140.txt,speakers/ABA/textgrid/arctic_b0140.TextGrid,,5.25,f526a50272d133dad403ffedeb6ff9f7e514390d151f5f255f409ef732483b77
held_out_ska,train,ABA,arctic_b0141,speakers/ABA/wav/arctic_b0141.wav,speakers/ABA/transcript/arctic_b0141.txt,speakers/ABA/textgrid/arctic_b0141.TextGrid,,4.96,af7aa3dab294d327d9bb838e22adb7552e30414e62c376dd56d9729e5e5f96da
held_out_ska,train,ABA,arctic_b0143,speakers/ABA/wav/arctic_b0143.wav,speakers/ABA/transcript/arctic_b0143.txt,speakers/ABA/textgrid/arctic_b0143.TextGrid,,3.49,e0126d2b68d4a0f7d18f9fa013271e62ab96539da9d03b71d9df6fb6340484ea
held_out_ska,train,ABA,arctic_b0145,speakers/ABA/wav/arctic_b0145.wav,speakers/ABA/transcript/arctic_b0145.txt,speakers/ABA/textgrid/arctic_b0145.TextGrid,,6.403401361,2103def88f9916b0e2cb88523ba93cd533de95d8b1c993b239a3e34cd6474825
held_out_ska,train,ABA,arctic_b0146,speakers/ABA/wav/arctic_b0146.wav,speakers/ABA/transcript/arctic_b0146.txt,speakers/ABA/textgrid/arctic_b0146.TextGrid,speakers/ABA/annotation/arctic_b0146.TextGrid,3.482517007,1e6fbb7426402d2db9583cbe82c5797d6fef48d984a94ad9ff98b450d56da3f4
held_out_ska,train,ABA,arctic_b0149,speakers/ABA/wav/arctic_b0149.wav,speakers/ABA/transcript/arctic_b0149.txt,speakers/ABA/textgrid/arctic_b0149.TextGrid,,3.732426304,292746ca6f04e82023cd3aa9de6e8f5a94f9a6f0d0acfe0cf2702cf584161a97
held_out_ska,train,ABA,arctic_b0150,speakers/ABA/wav/arctic_b0150.wav,speakers/ABA/transcript/arctic_b0150.txt,speakers/ABA/textgrid/arctic_b0150.TextGrid,speakers/ABA/annotation/arctic_b0150.TextGrid,3.800816327,6e23edd3ae0dbe7ab390c4e8e68ea09ce6ad54ed1da4beeeaa3d48ffde25e092
held_out_ska,train,ABA,arctic_b0151,speakers/ABA/wav/arctic_b0151.wav,speakers/ABA/transcript/arctic_b0151.txt,speakers/ABA/textgrid/arctic_b0151.TextGrid,,2.1,11e37336b9c0e745108593009b837953b157f8090b7e35bfec480918cd3287b7
held_out_ska,train,ABA,arctic_b0152,speakers/ABA/wav/arctic_b0152.wav,speakers/ABA/transcript/arctic_b0152.txt,speakers/ABA/textgrid/arctic_b0152.TextGrid,,2.48,6d4f22922538245965dd7d9f08cdc2717303714381cb105d22a3b7848b4eb80d
held_out_ska,train,ABA,arctic_b0153,speakers/ABA/wav/arctic_b0153.wav,speakers/ABA/transcript/arctic_b0153.txt,speakers/ABA/textgrid/arctic_b0153.TextGrid,,4.39,e2feb0f2e35b6e5fa211f178ea44f5480403a20a86b023ee7e6865809913d684
held_out_ska,train,ABA,arctic_b0154,speakers/ABA/wav/arctic_b0154.wav,speakers/ABA/transcript/arctic_b0154.txt,speakers/ABA/textgrid/arctic_b0154.TextGrid,,1.96553288,e50b8377bb8ec8801e6182656afbebe4bc16469efd4c76d04fa31aaed1fb28cc
held_out_ska,train,ABA,arctic_b0155,speakers/ABA/wav/arctic_b0155.wav,speakers/ABA/transcript/arctic_b0155.txt,speakers/ABA/textgrid/arctic_b0155.TextGrid,,4.63,3eb823b10e53de3dd648ceb8ff9513f16636aa2280ac1a2e8f1510e757bec274
held_out_ska,train,ABA,arctic_b0156,speakers/ABA/wav/arctic_b0156.wav,speakers/ABA/transcript/arctic_b0156.txt,speakers/ABA/textgrid/arctic_b0156.TextGrid,,4.869410431,06e1136000d49e19dc6fcc0803b1ad8be98b8ae41b204ca519a0fe233167ee50
held_out_ska,train,ABA,arctic_b0157,speakers/ABA/wav/arctic_b0157.wav,speakers/ABA/transcript/arctic_b0157.txt,speakers/ABA/textgrid/arctic_b0157.TextGrid,,4.276371882,c1d01109c414616fe95945b9f940483c02b5b301dd6d1cf134d61f7d68141b1b
held_out_ska,train,ABA,arctic_b0158,speakers/ABA/wav/arctic_b0158.wav,speakers/ABA/transcript/arctic_b0158.txt,speakers/ABA/textgrid/arctic_b0158.TextGrid,speakers/ABA/annotation/arctic_b0158.TextGrid,4.506938776,492b36cb356fe58c055111521b2d53e1c1b27b8979c2075f15ea5041cb922b8b
held_out_ska,train,ABA,arctic_b0159,speakers/ABA/wav/arctic_b0159.wav,speakers/ABA/transcript/arctic_b0159.txt,speakers/ABA/textgrid/arctic_b0159.TextGrid,,2.584263039,6e92c58435d41e8c36731178d514d19e6494d7fe0056e66e9854cb3d6c4ea641
held_out_ska,train,ABA,arctic_b0160,speakers/ABA/wav/arctic_b0160.wav,speakers/ABA/transcript/arctic_b0160.txt,speakers/ABA/textgrid/arctic_b0160.TextGrid,,5.103945578,f21f7c144e95264fbe62dffad7179a9746cb58f2e719f08cb402289ee35bf241
held_out_ska,train,ABA,arctic_b0161,speakers/ABA/wav/arctic_b0161.wav,speakers/ABA/transcript/arctic_b0161.txt,speakers/ABA/textgrid/arctic_b0161.TextGrid,,2.830272109,5a12879e104555a3f7e68553cb96ac032e52520a3fb8afa92cdf63ea6b2c3342
held_out_ska,train,ABA,arctic_b0162,speakers/ABA/wav/arctic_b0162.wav,speakers/ABA/transcript/arctic_b0162.txt,speakers/ABA/textgrid/arctic_b0162.TextGrid,,5.120136054,b0033e0c7b20ff17583b1f63e7a99abc11d8f698fc93812deec2e3934f2170f6
held_out_ska,train,ABA,arctic_b0164,speakers/ABA/wav/arctic_b0164.wav,speakers/ABA/transcript/arctic_b0164.txt,speakers/ABA/textgrid/arctic_b0164.TextGrid,,2.349024943,1e8582eb3fc535edf66d235429ff71218a82f7284caa26af41bf887329ec661c
held_out_ska,train,ABA,arctic_b0165,speakers/ABA/wav/arctic_b0165.wav,speakers/ABA/transcript/arctic_b0165.txt,speakers/ABA/textgrid/arctic_b0165.TextGrid,,4.01,f5e6602f212843332b2285fb39abb9a5f4d694fd6bcbfd91311a0570628a5aa4
held_out_ska,train,ABA,arctic_b0166,speakers/ABA/wav/arctic_b0166.wav,speakers/ABA/transcript/arctic_b0166.txt,speakers/ABA/textgrid/arctic_b0166.TextGrid,,1.485623583,b11c2235d14faffdeec88732a50fdfed54a19a27d1e6195bf60f755e649f01cf
held_out_ska,train,ABA,arctic_b0167,speakers/ABA/wav/arctic_b0167.wav,speakers/ABA/transcript/arctic_b0167.txt,speakers/ABA/textgrid/arctic_b0167.TextGrid,,5.579818594,4d662a4cb6a86d3fdbe30dda1657de1973849e5fd8858214f4e82c05c36b7ba8
held_out_ska,train,ABA,arctic_b0168,speakers/ABA/wav/arctic_b0168.wav,speakers/ABA/transcript/arctic_b0168.txt,speakers/ABA/textgrid/arctic_b0168.TextGrid,,4.23,ab9d1ea8353a7723bb297fd07b976159af3b292c2b53fc36181f3792f78c6e8a
held_out_ska,train,ABA,arctic_b0169,speakers/ABA/wav/arctic_b0169.wav,speakers/ABA/transcript/arctic_b0169.txt,speakers/ABA/textgrid/arctic_b0169.TextGrid,,3.14244898,3c0f7cb2034bd60442a93357d4a53308fab3ec046190effe43ac18f4cd0d24c9
held_out_ska,train,ABA,arctic_b0170,speakers/ABA/wav/arctic_b0170.wav,speakers/ABA/transcript/arctic_b0170.txt,speakers/ABA/textgrid/arctic_b0170.TextGrid,,1.814217687,c7badc89f6f843b77d47f27fea5767322f073ecb6074fb1d362c8ec7cd75e5c5
held_out_ska,train,ABA,arctic_b0171,speakers/ABA/wav/arctic_b0171.wav,speakers/ABA/transcript/arctic_b0171.txt,speakers/ABA/textgrid/arctic_b0171.TextGrid,,4.161768707,707db977d3d5c77f4c26e1f59b47e5669f363806a63d9035ef28087cb77e50be
held_out_ska,train,ABA,arctic_b0172,speakers/ABA/wav/arctic_b0172.wav,speakers/ABA/transcript/arctic_b0172.txt,speakers/ABA/textgrid/arctic_b0172.TextGrid,,4.577777778,34d661bcb0c439457e707972dbdb3a5289d6b891fb1ba160358554911b43fbe4
held_out_ska,train,ABA,arctic_b0173,speakers/ABA/wav/arctic_b0173.wav,speakers/ABA/transcript/arctic_b0173.txt,speakers/ABA/textgrid/arctic_b0173.TextGrid,,3.834331066,2539cf08e516f2de4c58c0abfc53b17adc6fd23d5f175b3b79100011cbdfbad8
held_out_ska,train,ABA,arctic_b0174,speakers/ABA/wav/arctic_b0174.wav,speakers/ABA/transcript/arctic_b0174.txt,speakers/ABA/textgrid/arctic_b0174.TextGrid,,8.444126984,7cfd3faa17b93ab1bc46f0f93b3fd394dad6b1693c010ede8399e53acbee3d64
held_out_ska,train,ABA,arctic_b0175,speakers/ABA/wav/arctic_b0175.wav,speakers/ABA/transcript/arctic_b0175.txt,speakers/ABA/textgrid/arctic_b0175.TextGrid,,3.022335601,9ef489ed11c635092c11968bb655f5c4be3ef0631d74154083cac6cbf8aec054
held_out_ska,train,ABA,arctic_b0176,speakers/ABA/wav/arctic_b0176.wav,speakers/ABA/transcript/arctic_b0176.txt,speakers/ABA/textgrid/arctic_b0176.TextGrid,,2.549070295,6b75333906e0b64a4d6d4d0e1e0534983ded2b06d36868e67abc971bdba65a34
held_out_ska,train,ABA,arctic_b0177,speakers/ABA/wav/arctic_b0177.wav,speakers/ABA/transcript/arctic_b0177.txt,speakers/ABA/textgrid/arctic_b0177.TextGrid,,3.92154195,327d08beb15794512d971f3ea5ae4bcefbd9fb6d190af8692c35ee0e149bd6c7
held_out_ska,train,ABA,arctic_b0178,speakers/ABA/wav/arctic_b0178.wav,speakers/ABA/transcript/arctic_b0178.txt,speakers/ABA/textgrid/arctic_b0178.TextGrid,,2.62,d266610a56aec3d296f333b671d3023be66969e05b683a3fd2b3db23b1a60656
held_out_ska,train,ABA,arctic_b0179,speakers/ABA/wav/arctic_b0179.wav,speakers/ABA/transcript/arctic_b0179.txt,speakers/ABA/textgrid/arctic_b0179.TextGrid,,3.319569161,076517044cbaeed806d13426f99052afe01fbbb6624e2d51d0bb035a02b32fc2
held_out_ska,train,ABA,arctic_b0180,speakers/ABA/wav/arctic_b0180.wav,speakers/ABA/transcript/arctic_b0180.txt,speakers/ABA/textgrid/arctic_b0180.TextGrid,,3.681655329,8bb78bf193dcef02827120d6e19d9961237983a8c9ca671f32c7f18b5fc00f7e
held_out_ska,train,ABA,arctic_b0181,speakers/ABA/wav/arctic_b0181.wav,speakers/ABA/transcript/arctic_b0181.txt,speakers/ABA/textgrid/arctic_b0181.TextGrid,,4.305487528,05c2e6ef928c299d1c3f3f14105e62971fd095a4077de3ce064d0b3be122f1b2
held_out_ska,train,ABA,arctic_b0182,speakers/ABA/wav/arctic_b0182.wav,speakers/ABA/transcript/arctic_b0182.txt,speakers/ABA/textgrid/arctic_b0182.TextGrid,,3.469705215,ae5a5f5b0d721024395ad50a06e5e9015870bf57c049e9054a31d99102c18c1b
held_out_ska,train,ABA,arctic_b0183,speakers/ABA/wav/arctic_b0183.wav,speakers/ABA/transcript/arctic_b0183.txt,speakers/ABA/textgrid/arctic_b0183.TextGrid,,3.322335601,0ff171b97b73f051b66ef7aa293e53b826f5fe6e20ed5a65d9e5638080836b20
held_out_ska,train,ABA,arctic_b0184,speakers/ABA/wav/arctic_b0184.wav,speakers/ABA/transcript/arctic_b0184.txt,speakers/ABA/textgrid/arctic_b0184.TextGrid,,4.66,3cdeb5b2b70c348538104ee3d8918d3a728162a3ed1fd3dda48035a96996c7df
held_out_ska,train,ABA,arctic_b0185,speakers/ABA/wav/arctic_b0185.wav,speakers/ABA/transcript/arctic_b0185.txt,speakers/ABA/textgrid/arctic_b0185.TextGrid,,5.446802721,fc136b99a3f4912dcbc17ff918a7144c3c0326095efb84fadecdb7fc420b3750
held_out_ska,train,ABA,arctic_b0186,speakers/ABA/wav/arctic_b0186.wav,speakers/ABA/transcript/arctic_b0186.txt,speakers/ABA/textgrid/arctic_b0186.TextGrid,,3.61893424,0cc7ad2097e19cd864579cbf4b65383142bd55453f6589224cac65219cbe1d02
held_out_ska,train,ABA,arctic_b0188,speakers/ABA/wav/arctic_b0188.wav,speakers/ABA/transcript/arctic_b0188.txt,speakers/ABA/textgrid/arctic_b0188.TextGrid,,6.21047619,8ad33b6d25c350f1e48d07d8de31463b5020c9126c0d12196fedbda56c213a96
held_out_ska,train,ABA,arctic_b0189,speakers/ABA/wav/arctic_b0189.wav,speakers/ABA/transcript/arctic_b0189.txt,speakers/ABA/textgrid/arctic_b0189.TextGrid,,4.74,6ea00df2c2bede964463b425efa0e43a2d69b30da52b9a93aba91bbfe11868d3
held_out_ska,train,ABA,arctic_b0190,speakers/ABA/wav/arctic_b0190.wav,speakers/ABA/transcript/arctic_b0190.txt,speakers/ABA/textgrid/arctic_b0190.TextGrid,,7.168049887,78e27a2393769952d3438460c32a01b02340a8d88a355b20c26dd228b6f696a1
held_out_ska,train,ABA,arctic_b0191,speakers/ABA/wav/arctic_b0191.wav,speakers/ABA/transcript/arctic_b0191.txt,speakers/ABA/textgrid/arctic_b0191.TextGrid,,6.32,d4ed9a05f274c17e498ad726b18a3140b3e77e0fd20f24ae6dfe5037f69d4078
held_out_ska,train,ABA,arctic_b0192,speakers/ABA/wav/arctic_b0192.wav,speakers/ABA/transcript/arctic_b0192.txt,speakers/ABA/textgrid/arctic_b0192.TextGrid,,5.294399093,7a62aa348a36c1001528464f4a530e417f886a71bb31fb10b407b6249f0a6ff8
held_out_ska,train,ABA,arctic_b0193,speakers/ABA/wav/arctic_b0193.wav,speakers/ABA/transcript/arctic_b0193.txt,speakers/ABA/textgrid/arctic_b0193.TextGrid,,2.798911565,8aed59994019fcdc8f3fe6691018577fada9df37392f5d5de009313479c958f8
held_out_ska,train,ABA,arctic_b0194,speakers/ABA/wav/arctic_b0194.wav,speakers/ABA/transcript/arctic_b0194.txt,speakers/ABA/textgrid/arctic_b0194.TextGrid,,2.939160998,f47f37756be1527c1878b085427e2bdc78763481f0041fd8fdf06931695e94e7
held_out_ska,train,ABA,arctic_b0195,speakers/ABA/wav/arctic_b0195.wav,speakers/ABA/transcript/arctic_b0195.txt,speakers/ABA/textgrid/arctic_b0195.TextGrid,,2.905510204,a19bca0a1e3fbd966b880feff3f28a390e584f8081d6090a4e9205376d41abf0
held_out_ska,train,ABA,arctic_b0196,speakers/ABA/wav/arctic_b0196.wav,speakers/ABA/transcript/arctic_b0196.txt,speakers/ABA/textgrid/arctic_b0196.TextGrid,,3.477120181,871982e8d0fd150444d1d1440c21d5278f74a98bd7fb87930d1fe19992b53e94
held_out_ska,train,ABA,arctic_b0197,speakers/ABA/wav/arctic_b0197.wav,speakers/ABA/transcript/arctic_b0197.txt,speakers/ABA/textgrid/arctic_b0197.TextGrid,,3.69,efa426904541050a31a907e0ce623138e86da2eaa885cd0dc1f68bae21c0e527
held_out_ska,train,ABA,arctic_b0198,speakers/ABA/wav/arctic_b0198.wav,speakers/ABA/transcript/arctic_b0198.txt,speakers/ABA/textgrid/arctic_b0198.TextGrid,,2.575804989,55de48809d00945758d136f6a7c0b84d137fa18acfee210b7f478700758ecd55
held_out_ska,train,ABA,arctic_b0199,speakers/ABA/wav/arctic_b0199.wav,speakers/ABA/transcript/arctic_b0199.txt,speakers/ABA/textgrid/arctic_b0199.TextGrid,,4.36185941,f53a9c66da1de1beb7a5e7c47034223f2077618c07df9ecbd6f67c44c7c44254
held_out_ska,train,ABA,arctic_b0201,speakers/ABA/wav/arctic_b0201.wav,speakers/ABA/transcript/arctic_b0201.txt,speakers/ABA/textgrid/arctic_b0201.TextGrid,,6.019274376,eeac6893a7675100b645ad0611d07b0a4c64303afe8e140c363beba0931a4c83
held_out_ska,train,ABA,arctic_b0202,speakers/ABA/wav/arctic_b0202.wav,speakers/ABA/transcript/arctic_b0202.txt,speakers/ABA/textgrid/arctic_b0202.TextGrid,,2.785192744,2f5d8b3df2d2f711a029eb782ddff36d9d34b6a17ba458f315d9c9c56bc786b7
held_out_ska,train,ABA,arctic_b0203,speakers/ABA/wav/arctic_b0203.wav,speakers/ABA/transcript/arctic_b0203.txt,speakers/ABA/textgrid/arctic_b0203.TextGrid,,2.98,66dfebfd94d89da253be58adea1d4b91409beac39de5ea02ba16e5126b43718f
held_out_ska,train,ABA,arctic_b0204,speakers/ABA/wav/arctic_b0204.wav,speakers/ABA/transcript/arctic_b0204.txt,speakers/ABA/textgrid/arctic_b0204.TextGrid,,8.174512472,ef61b685749571c0ff1d4ca2d68e5f296737fbea01957dec102e6ceb21aa93c9
held_out_ska,train,ABA,arctic_b0205,speakers/ABA/wav/arctic_b0205.wav,speakers/ABA/transcript/arctic_b0205.txt,speakers/ABA/textgrid/arctic_b0205.TextGrid,,1.865759637,4b13c0ab8f55a3505ca2805ef1a40944ae7cb382c4687ee2d85428799c795e36
held_out_ska,train,ABA,arctic_b0207,speakers/ABA/wav/arctic_b0207.wav,speakers/ABA/transcript/arctic_b0207.txt,speakers/ABA/textgrid/arctic_b0207.TextGrid,,2.853106576,46129aeb1bcb4c066184a2d1d90dc76c3336212cb66ea3a558b0e3a60ac7e3d7
held_out_ska,train,ABA,arctic_b0208,speakers/ABA/wav/arctic_b0208.wav,speakers/ABA/transcript/arctic_b0208.txt,speakers/ABA/textgrid/arctic_b0208.TextGrid,,3.26,98b0e3d990af5e5a3477ead788852ca9b309ef9d9f0522b8874e412f098e7ea0
held_out_ska,train,ABA,arctic_b0209,speakers/ABA/wav/arctic_b0209.wav,speakers/ABA/transcript/arctic_b0209.txt,speakers/ABA/textgrid/arctic_b0209.TextGrid,,4.34,a3b62b0da68b2e27dae2feb37bfa980fdee94dd0f6546947623171a3d80564ca
held_out_ska,train,ABA,arctic_b0210,speakers/ABA/wav/arctic_b0210.wav,speakers/ABA/transcript/arctic_b0210.txt,speakers/ABA/textgrid/arctic_b0210.TextGrid,,6.013151927,f4c8905d54c4bad4efea3c92efebf814560e45e1dc8780b17cd697813d813463
held_out_ska,train,ABA,arctic_b0211,speakers/ABA/wav/arctic_b0211.wav,speakers/ABA/transcript/arctic_b0211.txt,speakers/ABA/textgrid/arctic_b0211.TextGrid,,1.819410431,b8986c41b821838d60fcb50bc650a3e015ca29d05f2665c762100200e5359a17
held_out_ska,train,ABA,arctic_b0212,speakers/ABA/wav/arctic_b0212.wav,speakers/ABA/transcript/arctic_b0212.txt,speakers/ABA/textgrid/arctic_b0212.TextGrid,,4.77,128afc262c1adcc1d70d355d505d6da22f8ed660c106e4630634d1939fd5aea0
held_out_ska,train,ABA,arctic_b0213,speakers/ABA/wav/arctic_b0213.wav,speakers/ABA/transcript/arctic_b0213.txt,speakers/ABA/textgrid/arctic_b0213.TextGrid,,3.556371882,202ebdf7368e1b213c33724653b6f1f97f3cba5ba2d365f4f9105b8499144d21
held_out_ska,train,ABA,arctic_b0214,speakers/ABA/wav/arctic_b0214.wav,speakers/ABA/transcript/arctic_b0214.txt,speakers/ABA/textgrid/arctic_b0214.TextGrid,,3.164988662,17d27756f8217d5765fea4d4e64302d95cdb31fdde266b7dd5d46dcd60ae9fc4
held_out_ska,train,ABA,arctic_b0215,speakers/ABA/wav/arctic_b0215.wav,speakers/ABA/transcript/arctic_b0215.txt,speakers/ABA/textgrid/arctic_b0215.TextGrid,,3.27324263,8fde89fe3c15f7bbd5e10b24fad2343f28fc802631edd23371ca8d72c7b8e663
held_out_ska,train,ABA,arctic_b0216,speakers/ABA/wav/arctic_b0216.wav,speakers/ABA/transcript/arctic_b0216.txt,speakers/ABA/textgrid/arctic_b0216.TextGrid,,3.928435374,441d0daff29050d09d1899cce784d825341afaccb20b2899ef10f7c06d6eba1a
held_out_ska,train,ABA,arctic_b0217,speakers/ABA/wav/arctic_b0217.wav,speakers/ABA/transcript/arctic_b0217.txt,speakers/ABA/textgrid/arctic_b0217.TextGrid,,4.114399093,e581b6255e73229941d43279a8a295a43de9492ba7e0b79399926bcb2d10bbb4
held_out_ska,train,ABA,arctic_b0218,speakers/ABA/wav/arctic_b0218.wav,speakers/ABA/transcript/arctic_b0218.txt,speakers/ABA/textgrid/arctic_b0218.TextGrid,,1.919002268,c742add67c9451d6e7583444b2ec439cb10da1097236bfcb43101ce684538dc1
held_out_ska,train,ABA,arctic_b0219,speakers/ABA/wav/arctic_b0219.wav,speakers/ABA/transcript/arctic_b0219.txt,speakers/ABA/textgrid/arctic_b0219.TextGrid,,3.963628118,66d880deacf589c16c4dbccc9d7b3d1812c258bdba471f502035bb4174c8cd3c
held_out_ska,train,ABA,arctic_b0220,speakers/ABA/wav/arctic_b0220.wav,speakers/ABA/transcript/arctic_b0220.txt,speakers/ABA/textgrid/arctic_b0220.TextGrid,,3.350362812,55df505cf2a3f34767f86d426f921bf8e3e199ee16a64c84814f6bb6a460983b
held_out_ska,train,ABA,arctic_b0222,speakers/ABA/wav/arctic_b0222.wav,speakers/ABA/transcript/arctic_b0222.txt,speakers/ABA/textgrid/arctic_b0222.TextGrid,,3.504217687,3c1fb6d1405399ce48fd5c73162cd7217f06a3c5f9b237b6686b434f9db18745
